,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
0,1704555830.910457,0,0.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
1,1704555832.010108,20,10.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
2,1704555834.335129,3,7.666666666666667,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
3,1704555834.813153,5,7.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
4,1704555836.069826,23,10.2,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
5,1704555837.56534,32,13.833333333333334,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
6,1704555837.957201,1,12.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
7,1704555838.454189,5,11.125,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
8,1704555839.446263,22,12.333333333333334,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
9,1704555840.457057,18,12.9,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
10,1704555842.328223,39,15.272727272727273,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
11,1704555843.597366,28,16.333333333333332,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
12,1704555843.919795,0,15.076923076923077,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
13,1704555844.898632,14,15.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
14,1704555845.117664,0,14.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
15,1704555845.563071,4,13.375,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
16,1704555845.947134,2,12.705882352941176,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
17,1704555846.613409,9,12.5,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
18,1704555847.754689,19,12.842105263157896,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
19,1704555848.354414,11,12.75,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
20,1704555848.976744,9,12.571428571428571,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
21,1704555849.388284,4,12.181818181818182,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
22,1704555850.986865,31,13.0,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
23,1704555851.638254,8,12.791666666666666,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
24,1704555851.977585,3,12.4,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
25,1704555854.334469,6,12.153846153846153,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
26,1704555855.760367,21,12.481481481481481,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
27,1704555857.216505,23,12.857142857142858,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
28,1704555858.898677,27,13.344827586206897,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
29,1704555860.032663,18,13.5,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
30,1704555860.610861,8,13.32258064516129,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
31,1704555861.738573,16,13.40625,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
32,1704555862.268261,10,13.303030303030303,6d04108debe46843e19e160f7893ef4f537dc92b6491ce01d6fa9d4f2bc5c87059e1ca3b95cfeca9fd44fbb29621dc3443acb066cd94cd49fa83d3b448474ef9,1704555925.718037,-10,27,100,100,1,500
