,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,number_of_layers,speed
32,1704566648.430651,0,0.36363636363636365,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
33,1704566648.712962,0,0.35294117647058826,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
34,1704566649.121557,0,0.34285714285714286,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
35,1704566649.468771,1,0.3611111111111111,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
36,1704566649.987711,0,0.35135135135135137,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
37,1704566650.48312,1,0.3684210526315789,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
38,1704566650.778388,2,0.41025641025641024,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
39,1704566651.10679,1,0.425,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
40,1704566651.471961,0,0.4146341463414634,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
41,1704566651.834185,0,0.40476190476190477,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
42,1704566652.145752,0,0.3953488372093023,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
43,1704566652.451982,0,0.38636363636363635,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
44,1704566652.682122,0,0.37777777777777777,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
45,1704566653.059855,1,0.391304347826087,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
46,1704566653.310661,0,0.3829787234042553,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
47,1704566653.565054,0,0.375,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
48,1704566653.950622,1,0.3877551020408163,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
49,1704566654.281468,0,0.38,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
50,1704566654.547609,0,0.37254901960784315,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
51,1704566654.833028,0,0.36538461538461536,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
52,1704566655.187076,1,0.37735849056603776,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
53,1704566655.85376,2,0.4074074074074074,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
54,1704566656.221123,1,0.41818181818181815,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
55,1704566657.394984,0,0.4107142857142857,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
56,1704566658.400578,3,0.45614035087719296,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
57,1704566658.703177,0,0.4482758620689655,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
58,1704566659.302303,0,0.4406779661016949,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
59,1704566659.598398,1,0.45,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
60,1704566660.53802,3,0.4918032786885246,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
61,1704566660.944542,1,0.5,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
62,1704566661.593467,0,0.49206349206349204,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
63,1704566662.222419,4,0.546875,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
64,1704566662.619587,0,0.5384615384615384,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
65,1704566663.423894,3,0.5757575757575758,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
66,1704566663.722383,0,0.5671641791044776,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
67,1704566664.489497,2,0.5882352941176471,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
68,1704566665.137686,2,0.6086956521739131,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
69,1704566666.31814,4,0.6571428571428571,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
70,1704566666.602463,0,0.647887323943662,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
71,1704566667.033122,0,0.6388888888888888,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
72,1704566669.031029,4,0.684931506849315,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
73,1704566669.382752,0,0.6756756756756757,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
74,1704566669.911261,1,0.68,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
75,1704566671.346748,7,0.7631578947368421,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
76,1704566671.722878,0,0.7532467532467533,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
77,1704566672.400888,1,0.7564102564102564,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
78,1704566673.934344,1,0.759493670886076,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
79,1704566675.555227,2,0.775,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
80,1704566678.6061,1,0.7777777777777778,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
81,1704566678.883693,0,0.7682926829268293,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
82,1704566679.614708,2,0.7831325301204819,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
83,1704566680.327242,1,0.7857142857142857,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
84,1704566681.527958,7,0.8588235294117647,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
85,1704566682.046756,2,0.872093023255814,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
86,1704566684.1852,5,0.9195402298850575,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
87,1704566684.746955,2,0.9318181818181818,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
88,1704566685.375545,3,0.9550561797752809,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
89,1704566686.202218,4,0.9888888888888889,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
90,1704566687.228823,5,1.032967032967033,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
91,1704566687.83686,3,1.0543478260869565,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
92,1704566688.255009,2,1.064516129032258,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
93,1704566689.839781,10,1.1595744680851063,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
94,1704566690.743904,3,1.1789473684210525,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
95,1704566692.123321,1,1.1770833333333333,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
96,1704566692.609032,2,1.1855670103092784,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
97,1704566693.233473,4,1.2142857142857142,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
98,1704566694.653001,1,1.2121212121212122,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
99,1704566695.539597,2,1.22,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
100,1704566696.02939,1,1.2178217821782178,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
101,1704566696.600837,1,1.2156862745098038,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
102,1704566697.141587,3,1.233009708737864,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
103,1704566698.834057,16,1.375,89573e2995cae8e14fbf8bee3678b6e77a00b22d3792b924f78c008783b8c642d0f8bd3ce6cc48c76314368c95b37d6685c4b9ba90267c1bebe41401e72ad785,1704567364.792543,-10,27,1000,1000,1,512,1000
