,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
0,1704620326.575961,21,21.0,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
1,1704620327.213369,14,17.5,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
2,1704620328.681679,22,19.0,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
3,1704620329.34231,17,18.5,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
4,1704620330.604357,44,23.6,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
5,1704620331.692528,36,25.666666666666668,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
6,1704620332.588515,30,26.285714285714285,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
7,1704620333.070925,12,24.5,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
8,1704620334.274483,37,25.88888888888889,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
9,1704620334.866786,16,24.9,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
10,1704620335.825251,29,25.272727272727273,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
11,1704620336.494328,18,24.666666666666668,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
12,1704620337.956668,1,22.846153846153847,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
13,1704620338.583145,20,22.642857142857142,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
14,1704620339.820577,41,23.866666666666667,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
15,1704620341.281559,16,23.375,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
16,1704620342.036552,22,23.294117647058822,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
17,1704620342.925901,30,23.666666666666668,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
18,1704620344.426218,27,23.842105263157894,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
19,1704620345.91176,2,22.75,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
20,1704620346.900962,33,23.238095238095237,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
21,1704620347.880762,30,23.545454545454547,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
22,1704620348.868722,32,23.91304347826087,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
23,1704620350.450239,6,23.166666666666668,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
24,1704620351.348344,24,23.2,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
25,1704620352.037576,20,23.076923076923077,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
26,1704620352.883546,23,23.074074074074073,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
27,1704620353.588966,18,22.892857142857142,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
28,1704620354.380842,21,22.82758620689655,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
29,1704620355.471125,38,23.333333333333332,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
30,1704620356.913464,12,22.967741935483872,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
31,1704620358.322908,7,22.46875,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
32,1704620359.370045,33,22.78787878787879,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
33,1704620360.744243,36,23.176470588235293,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
34,1704620361.754089,33,23.457142857142856,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
35,1704620363.217917,10,23.083333333333332,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
36,1704620364.24094,33,23.35135135135135,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
37,1704620364.803067,18,23.210526315789473,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
38,1704620366.226247,45,23.76923076923077,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
39,1704620367.710204,45,24.3,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
40,1704620368.986222,40,24.682926829268293,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
41,1704620370.009617,31,24.833333333333332,38d21ad668bd5e09549351ba772aa391cc2b32805a9fa137ab4af367da3168d6663c23df1ee79f3d76c39f2930941a845bc51b29e4b8035f6efd371a5d07cde6,1704620432.654646,-10,27,5099,100,1,1000
