,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
0,1704553725.754514,0,0.0,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
1,1704553727.060649,0,0.0,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
2,1704553728.537631,1,0.3333333333333333,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
3,1704553730.275384,2,0.75,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
4,1704553732.969246,0,0.6,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
5,1704553733.76896,1,0.6666666666666666,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
6,1704553736.043952,0,0.5714285714285714,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
7,1704553737.410404,0,0.5,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
8,1704553739.015216,1,0.5555555555555556,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
9,1704553740.249163,1,0.6,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
10,1704553742.118384,0,0.5454545454545454,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
11,1704553743.030573,0,0.5,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
12,1704553745.208613,0,0.46153846153846156,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
13,1704553747.64524,1,0.5,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
14,1704553748.663743,0,0.4666666666666667,3b08b94d38db1189dfd8230549caebb0746f78fae0a392a38bac8eb14fc1a9d9506362e7545545586d789fa19a65e1a74e9bf37a11f56688a799f75559ca9021,1704554715.204329,-10,27,4,4,150,1000
