,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
24,1704620126.0907,12,25.16,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
25,1704620126.669553,20,24.96153846153846,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
26,1704620127.615157,23,24.88888888888889,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
27,1704620128.638691,32,25.142857142857142,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
28,1704620129.466591,23,25.06896551724138,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
29,1704620130.101088,16,24.766666666666666,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
30,1704620131.140999,35,25.096774193548388,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
31,1704620131.671158,11,24.65625,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
32,1704620132.018103,6,24.09090909090909,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
33,1704620133.446944,9,23.647058823529413,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
34,1704620134.248817,22,23.6,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
35,1704620134.722453,11,23.25,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
36,1704620135.586346,26,23.324324324324323,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
37,1704620137.040102,4,22.81578947368421,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
38,1704620138.566148,48,23.46153846153846,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
39,1704620138.994307,9,23.1,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
40,1704620139.463358,10,22.78048780487805,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
41,1704620140.218983,24,22.80952380952381,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
42,1704620141.702868,18,22.697674418604652,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
43,1704620142.347286,21,22.65909090909091,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
44,1704620143.198144,22,22.644444444444446,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
45,1704620143.878596,23,22.652173913043477,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
46,1704620145.051013,38,22.97872340425532,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
47,1704620145.944058,28,23.083333333333332,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
48,1704620146.731019,23,23.081632653061224,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
49,1704620147.430211,16,22.94,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
50,1704620148.806975,18,22.84313725490196,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
51,1704620150.2369,1,22.423076923076923,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
52,1704620151.261629,33,22.62264150943396,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
