,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
0,1704553700.771323,0,0.0,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
1,1704553701.09533,0,0.0,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
2,1704553701.373877,0,0.0,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
3,1704553701.603496,1,0.25,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
4,1704553701.890618,0,0.2,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
5,1704553702.136013,1,0.3333333333333333,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
6,1704553702.531658,0,0.2857142857142857,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
7,1704553703.006103,0,0.25,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
8,1704553703.188107,0,0.2222222222222222,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
9,1704553703.443815,1,0.3,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
10,1704553703.644889,0,0.2727272727272727,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
11,1704553704.084175,1,0.3333333333333333,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
12,1704553704.342069,0,0.3076923076923077,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
13,1704553704.604395,0,0.2857142857142857,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
14,1704553704.887636,0,0.26666666666666666,a84e836495a3b42e7a2cd9a4c56beeec12f8dcddc022fa98c8c7b3fdf8edfd671ca0881710486cfb95a08e755495f89a5b4f7dfd136f01adee5df3d5ce56a2bb,1704553700.698488,-10,27,1,1,600,1000
