,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
0,1704619708.787044,36,36.0,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
1,1704619709.252064,6,21.0,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
2,1704619709.88833,21,21.0,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
3,1704619711.330685,40,25.75,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
4,1704619712.326008,26,25.8,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
5,1704619713.960409,3,22.0,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
6,1704619715.56483,0,18.857142857142858,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
7,1704619716.160453,12,18.0,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
8,1704619717.839849,7,16.77777777777778,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
9,1704619718.564387,16,16.7,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
10,1704619719.614854,26,17.545454545454547,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
11,1704619720.631275,27,18.333333333333332,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
12,1704619722.2658,17,18.23076923076923,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
13,1704619723.061307,20,18.357142857142858,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
14,1704619724.086074,26,18.866666666666667,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
15,1704619725.466516,45,20.5,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
16,1704619726.76633,41,21.705882352941178,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
17,1704619727.559431,22,21.72222222222222,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
18,1704619728.341082,17,21.473684210526315,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
19,1704619729.82835,2,20.5,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
20,1704619730.6483,24,20.666666666666668,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
21,1704619731.954712,40,21.545454545454547,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
22,1704619733.407457,10,21.043478260869566,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
23,1704619735.005552,6,20.416666666666668,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
24,1704619736.033213,26,20.64,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
25,1704619737.658848,52,21.846153846153847,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
26,1704619738.719866,29,22.11111111111111,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
27,1704619740.274187,11,21.714285714285715,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
28,1704619741.705062,6,21.17241379310345,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
29,1704619742.356964,15,20.966666666666665,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
30,1704619743.902704,2,20.35483870967742,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
31,1704619745.458606,1,19.75,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
32,1704619746.870886,20,19.757575757575758,b116e1f3353737e26f20efed10a3cea9922c1ab7ca649c35b20eec03e8dc45e5effc334fee7982511ed9a6f37e15346b2397dc4667116821a9a13744305cafff,1704619832.825546,-10,27,5099,100,1,1000
