,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,number_of_layers,speed
32,1704563420.699815,0,0.24242424242424243,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
33,1704563420.915235,0,0.23529411764705882,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
34,1704563421.424895,1,0.2571428571428571,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
35,1704563422.035381,1,0.2777777777777778,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
36,1704563422.447052,0,0.2702702702702703,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
37,1704563422.700351,1,0.2894736842105263,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
38,1704563422.919068,0,0.28205128205128205,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
39,1704563423.178319,0,0.275,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
40,1704563423.41796,0,0.2682926829268293,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
41,1704563423.706459,1,0.2857142857142857,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
42,1704563423.976805,1,0.3023255813953488,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
43,1704563424.186966,0,0.29545454545454547,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
44,1704563424.409503,0,0.28888888888888886,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
45,1704563424.62996,0,0.2826086956521739,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
46,1704563424.935564,1,0.2978723404255319,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
47,1704563425.224514,1,0.3125,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
48,1704563425.476,0,0.30612244897959184,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
49,1704563425.717488,0,0.3,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
50,1704563425.968489,0,0.29411764705882354,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
51,1704563426.337808,0,0.28846153846153844,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
52,1704563426.606298,0,0.2830188679245283,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
53,1704563426.946657,0,0.2777777777777778,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
54,1704563427.312546,0,0.2727272727272727,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
55,1704563427.616581,0,0.26785714285714285,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
56,1704563427.934564,0,0.2631578947368421,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
57,1704563428.31063,0,0.25862068965517243,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
58,1704563428.552682,0,0.2542372881355932,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
59,1704563428.851764,0,0.25,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
60,1704563429.077443,0,0.2459016393442623,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
61,1704563429.309257,0,0.24193548387096775,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
62,1704563429.603028,0,0.23809523809523808,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
63,1704563429.879192,0,0.234375,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
64,1704563430.138907,0,0.23076923076923078,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
65,1704563430.414295,0,0.22727272727272727,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
66,1704563430.694222,0,0.22388059701492538,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
67,1704563430.971424,0,0.22058823529411764,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
68,1704563431.286428,0,0.21739130434782608,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
69,1704563431.58198,0,0.21428571428571427,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
70,1704563431.829599,0,0.2112676056338028,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
71,1704563432.100287,0,0.20833333333333334,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
72,1704563432.367116,0,0.2054794520547945,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
73,1704563432.695482,0,0.20270270270270271,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
74,1704563432.983281,0,0.2,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
75,1704563433.523488,1,0.21052631578947367,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
76,1704563435.989773,2,0.23376623376623376,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
77,1704563436.218355,0,0.23076923076923078,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
78,1704563436.448943,0,0.22784810126582278,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
79,1704563436.674821,0,0.225,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
80,1704563436.927306,0,0.2222222222222222,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
81,1704563437.217653,0,0.21951219512195122,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
82,1704563437.511366,0,0.21686746987951808,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
83,1704563437.818367,0,0.21428571428571427,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
84,1704563438.169307,0,0.21176470588235294,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
85,1704563438.618076,0,0.20930232558139536,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
86,1704563439.040817,0,0.20689655172413793,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
87,1704563439.282413,0,0.20454545454545456,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
88,1704563439.54262,0,0.20224719101123595,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
89,1704563439.787248,0,0.2,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
90,1704563440.04553,0,0.1978021978021978,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
91,1704563440.2794,0,0.1956521739130435,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
92,1704563440.549801,0,0.1935483870967742,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
93,1704563440.808086,0,0.19148936170212766,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
94,1704563441.054593,0,0.18947368421052632,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
95,1704563441.286835,0,0.1875,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
96,1704563441.533678,0,0.18556701030927836,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
97,1704563441.802889,0,0.1836734693877551,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
98,1704563442.056801,0,0.18181818181818182,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
99,1704563442.288211,0,0.18,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
100,1704563442.995784,0,0.1782178217821782,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
101,1704563443.657635,0,0.17647058823529413,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
102,1704563444.267442,0,0.17475728155339806,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
103,1704563446.465531,0,0.17307692307692307,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
104,1704563447.126854,0,0.17142857142857143,725180e69e48e99a2aead35db13488f4da25029c2f9a54303c7e82edbfed8d0535e76734a8fb7a1d6df7fcaf7abeb0ec3d63fc26f04808a4d1b24bad23469e4f,1704564469.27741,-10,27,10,10,100,64,1000
