,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
0,1704619944.357026,33,33.0,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
1,1704619945.186872,23,28.0,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
2,1704619946.226979,32,29.333333333333332,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
3,1704619946.899073,21,27.25,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
4,1704619948.325888,11,24.0,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
5,1704619949.433244,41,26.833333333333332,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
6,1704619950.122245,19,25.714285714285715,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
7,1704619951.438243,41,27.625,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
8,1704619952.458675,32,28.11111111111111,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
9,1704619953.87841,20,27.3,212168d326679f3b8c02f5e91467cbc20f15bb5527fae802123d5596152ab43cf4d3b894a3b7d449c798c9e0932b4f7de0d96ea475b903f3e33412165bf16395,1704620041.043972,-10,27,5099,100,1,1000
