,ts,scores,mean_scores,agent_hash,agent_timestamp,batch_size,learning_rate,gamma
0,1704677332.656184,0,0.0,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
1,1704677333.055887,1,0.5,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
2,1704677333.717942,0,0.3333333333333333,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
3,1704677334.365127,0,0.25,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
4,1704677335.522432,0,0.2,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
5,1704677336.892533,0,0.16666666666666666,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
6,1704677337.529194,0,0.14285714285714285,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
7,1704677337.838636,1,0.25,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
8,1704677338.109322,0,0.2222222222222222,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
9,1704677338.68703,0,0.2,42877a50afb4f44f11c15034cddd8846fdd22cea06a061dc03462513721aee5984a6a6c317b24fa6521daa6ce6f674b63796b47deb8f7da59bff25ba95f70c30,1704677331.39697,1000,0.0012,0.9
