,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704711712.66697,33,33.0,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
1,1704711713.311677,20,26.5,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
2,1704711714.129432,26,26.333333333333332,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
3,1704711714.637808,12,22.75,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
4,1704711715.193179,12,20.6,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
5,1704711716.13482,35,23.0,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
6,1704711716.797149,19,22.428571428571427,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
7,1704711717.996855,41,24.75,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
8,1704711718.631315,17,23.88888888888889,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
9,1704711719.85586,35,25.0,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
10,1704711720.565342,18,24.363636363636363,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
11,1704711722.112696,39,25.583333333333332,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
12,1704711722.548912,7,24.153846153846153,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
13,1704711724.28822,29,24.5,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
14,1704711724.752377,7,23.333333333333332,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
15,1704711726.253349,40,24.375,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
16,1704711727.329862,30,24.705882352941178,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
17,1704711728.188393,22,24.555555555555557,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
18,1704711729.469325,28,24.736842105263158,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
19,1704711730.182096,17,24.35,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
20,1704711730.941766,19,24.095238095238095,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
21,1704711731.86477,27,24.227272727272727,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
22,1704711733.138321,40,24.91304347826087,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
23,1704711733.55787,6,24.125,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
24,1704711734.322571,17,23.84,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
25,1704711736.085033,52,24.923076923076923,af59b6ddc52ed827dd62ed153410fcb212c11ec18486ba356c390a79029b3ad207ef6cad480eeb85f20cdc660b8d04eb01e874881dc6590f3763d23178c5953d,1704711711.89118,final_model_8000_0.0009_0.75_maxscore
