,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704711612.388782,16,16.0,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
1,1704711612.976548,11,13.5,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
2,1704711614.520328,43,23.333333333333332,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
3,1704711615.115006,12,20.5,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
4,1704711616.302646,36,23.6,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
5,1704711617.018446,18,22.666666666666668,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
6,1704711617.693547,18,22.0,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
7,1704711619.121485,36,23.75,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
8,1704711620.302657,32,24.666666666666668,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
9,1704711621.351653,33,25.5,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
10,1704711621.989034,18,24.818181818181817,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
11,1704711623.13175,37,25.833333333333332,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
12,1704711623.979977,24,25.692307692307693,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
13,1704711624.669422,20,25.285714285714285,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
14,1704711626.138111,45,26.6,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
15,1704711627.486226,44,27.6875,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
16,1704711628.40286,30,27.823529411764707,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
17,1704711629.405173,34,28.166666666666668,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
18,1704711630.061073,17,27.57894736842105,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
19,1704711631.110141,37,28.05,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
20,1704711631.753428,19,27.61904761904762,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
21,1704711632.487191,24,27.454545454545453,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
22,1704711633.888455,26,27.391304347826086,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
23,1704711635.29049,6,26.5,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
24,1704711636.238923,28,26.56,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
25,1704711637.63572,19,26.26923076923077,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
26,1704711638.59481,26,26.25925925925926,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
27,1704711639.498326,25,26.214285714285715,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
28,1704711640.305944,23,26.103448275862068,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
29,1704711640.737556,10,25.566666666666666,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
30,1704711641.227499,14,25.193548387096776,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
31,1704711641.648492,7,24.625,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
32,1704711642.527007,31,24.818181818181817,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
33,1704711643.151463,17,24.58823529411765,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
34,1704711644.625759,47,25.228571428571428,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
35,1704711645.359832,20,25.083333333333332,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
36,1704711646.132855,23,25.027027027027028,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
37,1704711646.949601,31,25.18421052631579,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
38,1704711647.740644,23,25.128205128205128,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
39,1704711648.703813,27,25.175,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
40,1704711649.485005,21,25.073170731707318,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
41,1704711650.44447,23,25.023809523809526,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
42,1704711651.454156,23,24.976744186046513,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
43,1704711652.056444,13,24.704545454545453,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
44,1704711653.171452,22,24.644444444444446,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
45,1704711654.035718,23,24.608695652173914,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
46,1704711654.819326,21,24.53191489361702,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
47,1704711656.038197,32,24.6875,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
48,1704711657.437094,34,24.877551020408163,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
49,1704711659.156477,46,25.3,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
50,1704711659.790391,14,25.07843137254902,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
51,1704711661.02232,27,25.115384615384617,6a49d5eca51f1ac73b6e476eaebe6eb3dc198497ea2013d721ee20acf0de1830a847da342619425cf9f4e75c400bfb68e7d7055e15326011543e5b5f80692861,1704711611.861959,final_model_8000_0.0009_0.87_final
