,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704712460.700364,35,35.0,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
1,1704712461.579534,24,29.5,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
2,1704712462.691805,27,28.666666666666668,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
3,1704712463.518483,17,25.75,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
4,1704712464.078181,12,23.0,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
5,1704712464.484261,7,20.333333333333332,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
6,1704712465.227789,20,20.285714285714285,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
7,1704712466.477912,33,21.875,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
8,1704712467.507099,32,23.0,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
9,1704712468.465204,27,23.4,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
10,1704712469.596323,37,24.636363636363637,dd8701d78f6a7a646a16432e5640b2eed7b33adb7a70a491775b6d7f94a43be9b7e814cb7060b3cfd3dfae0e821bd4e7c573f2465ff0bd4d6f1d773e452439c1,1704712459.605079,final_model_8000_0.0007_0.75_maxmean
