,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704712996.008759,38,38.0,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
1,1704712997.905859,46,42.0,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
2,1704712999.314346,34,39.333333333333336,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
3,1704713001.163143,17,33.75,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
4,1704713003.042918,11,29.2,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
5,1704713004.582813,43,31.5,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
6,1704713005.922648,33,31.714285714285715,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
7,1704713007.255379,41,32.875,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
8,1704713008.360527,32,32.77777777777778,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
9,1704713009.393127,32,32.7,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
10,1704713010.565927,37,33.09090909090909,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
11,1704713011.420809,19,31.916666666666668,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
12,1704713012.377005,31,31.846153846153847,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
13,1704713013.101307,20,31.0,e5443451b60a898a0df551b2be3fdd29a0fac6a7ed500d3f8f869a8482190b9c7586008f4817ff20e2925c267b1419cbfff84d93657641e75d42f2f64fc2e5f9,1704712994.588561,final_model_8000_0.0007_0.87_final
