,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704712561.495466,33,33.0,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
1,1704712562.171177,15,24.0,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
2,1704712563.107984,24,24.0,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
3,1704712563.724151,12,21.0,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
4,1704712563.988023,1,17.0,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
5,1704712564.700125,19,17.333333333333332,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
6,1704712565.398608,17,17.285714285714285,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
7,1704712566.520058,26,18.375,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
8,1704712567.971318,40,20.77777777777778,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
9,1704712568.745719,16,20.3,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
10,1704712569.414886,18,20.09090909090909,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
11,1704712569.754273,2,18.583333333333332,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
12,1704712570.208324,7,17.692307692307693,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
13,1704712570.938665,20,17.857142857142858,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
14,1704712572.404089,39,19.266666666666666,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
15,1704712573.919602,44,20.8125,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
16,1704712574.831292,30,21.352941176470587,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
17,1704712576.118037,41,22.444444444444443,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
18,1704712577.367235,38,23.263157894736842,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
19,1704712577.646824,1,22.15,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
20,1704712578.24209,14,21.761904761904763,81c0cff262dc85a09becd39a75b47a59995df220875e856f4e91e8daaadbf68b4eb2bbc472e057683b429429c334fb164e56117ac31719fa5c5af410792d5af2,1704712560.534271,final_model_8000_0.0009_0.75_maxmean
