,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704711936.816011,35,35.0,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
1,1704711937.699892,24,29.5,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
2,1704711938.821117,27,28.666666666666668,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
3,1704711939.62078,17,25.75,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
4,1704711940.218475,12,23.0,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
5,1704711940.605978,7,20.333333333333332,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
6,1704711941.377814,20,20.285714285714285,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
7,1704711942.90581,33,21.875,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
8,1704711944.194831,32,23.0,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
9,1704711945.213994,27,23.4,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
10,1704711946.57126,37,24.636363636363637,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
11,1704711948.255464,10,23.416666666666668,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
12,1704711948.927328,17,22.923076923076923,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
13,1704711949.697972,20,22.714285714285715,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
14,1704711951.481052,7,21.666666666666668,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
15,1704711953.049527,40,22.8125,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
16,1704711954.128499,31,23.294117647058822,b0420dc29ec4d72cec1ca10f71c0872e96c171a6835171ced98f280960797edac42155220ebc777fbfd3f172c98fe17bb89a4b9292adb06cb4837ecf5e652639,1704711935.759564,final_model_8000_0.0007_0.75_final
