,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704712140.70076,7,7.0,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
1,1704712141.38777,15,11.0,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
2,1704712142.457049,29,17.0,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
3,1704712143.199658,17,17.0,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
4,1704712144.937487,11,15.8,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
5,1704712146.168766,35,19.0,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
6,1704712147.3134,29,20.428571428571427,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
7,1704712147.890614,12,19.375,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
8,1704712148.26438,6,17.88888888888889,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
9,1704712148.937956,16,17.7,ad33f0680d40e5e9bdd67e28dfd0e8aac0c0b47cb17c4a5d86960f0faa1914c2053a75cef52e1a90f848bbbe2937f1cae29bf3f2fcee3753dccc394d5cda227c,1704712140.421562,final_model_8000_0.0007_0.87_maxscore
