,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704711338.384061,20,20.0,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
1,1704711338.889332,11,15.5,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
2,1704711340.098464,32,21.0,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
3,1704711341.833051,43,26.5,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
4,1704711343.234608,40,29.2,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
5,1704711343.664606,7,25.5,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
6,1704711344.395468,19,24.571428571428573,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
7,1704711345.423233,23,24.375,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
8,1704711346.626764,33,25.333333333333332,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
9,1704711347.302447,16,24.4,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
10,1704711348.01634,19,23.90909090909091,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
11,1704711348.983346,19,23.5,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
12,1704711350.049571,28,23.846153846153847,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
13,1704711350.788637,20,23.571428571428573,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
14,1704711351.931827,34,24.266666666666666,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
15,1704711352.987855,35,24.9375,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
16,1704711354.044336,35,25.529411764705884,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
17,1704711354.619257,17,25.055555555555557,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
18,1704711355.274152,17,24.63157894736842,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
19,1704711356.478705,29,24.85,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
20,1704711357.222034,14,24.333333333333332,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
21,1704711358.463021,40,25.045454545454547,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
22,1704711358.973726,13,24.52173913043478,5d32366b97246461a80b52c5b4f02d5596d3566a2444666117791943dccdb264bf46b6def8d2a6c9aa59e7494f8e9998f489e8b8571dc85be9210a295baa8ec2,1704711337.799279,final_model_8000_0.0009_0.82_final
