,ts,scores,mean_scores,agent_hash,agent_timestamp,model
0,1704712036.890335,48,48.0,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
1,1704712037.578805,20,34.0,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
2,1704712038.624147,26,31.333333333333332,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
3,1704712039.219537,12,26.5,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
4,1704712039.898677,12,23.6,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
5,1704712040.46379,12,21.666666666666668,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
6,1704712041.241599,19,21.285714285714285,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
7,1704712042.703322,41,23.75,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
8,1704712043.974038,32,24.666666666666668,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
9,1704712044.679701,16,23.8,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
10,1704712045.424712,17,23.181818181818183,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
11,1704712046.331236,19,22.833333333333332,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
12,1704712047.305345,24,22.923076923076923,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
13,1704712048.066167,20,22.714285714285715,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
14,1704712049.757995,43,24.066666666666666,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
15,1704712050.833243,26,24.1875,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
16,1704712052.025256,31,24.58823529411765,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
17,1704712053.560788,40,25.444444444444443,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
18,1704712054.656409,23,25.31578947368421,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
19,1704712056.389057,44,26.25,8e54b3e37a3708b8ea9394bf7e2556b0bb8ca8c678a96e285e8974e787eeaee5e357b01de0e2bdeb21faf6953e849992a7323722709afd0ea90b5fd1c973ae79,1704712035.477462,final_model_8000_0.0007_0.82_final
